text,label
Gila sih mau bangey bisa jadi orang yang berguna dan bisa ngebantu pendidikan di Indonesia. Terima kasih banget bua… https://t.co/ffbqQ5N9YQ,1
"@bertanyarl apa yang mau diharepin dari artis indo, ga semuanya punya pikiran. paedofil bebas dr penjara aja disamb… https://t.co/AgccAF1zVa",-1
"cuan trosss pikirannya hadeh. greget juga, lumayan kesel itu cinta laura blom selesai ngomong udah dipotong aja bus… https://t.co/E2YAcQqnLq",-1
"Cinta Laura Curhat Eks Pacar Punya Karakter Tak Baik, Vincent Verhaag? https://t.co/h7vvEU4Cj7",-1
"@bertanyarl cinta laura salah tempat, dia terlalu pintar buat hadir disitu.",1
its funny how sensasi &gt;&gt;&gt; prestasi hahaha like hooooow kok bisa berpikiran begitu sih haha rasanya pingin bantuin c… https://t.co/Qz3NAFlzDt,1
@bertanyarl Indonesian people just think how they can have money easly but they don't think about future... Banyak… https://t.co/RxLQPu2qaA,-1
"""gimana indonesia mau maju kalo role modelnya aja semua negatif dan ga punya prestasi"" — cinta laura

UHUY SAY IT L… https://t.co/HXv2lote0Q",-1
"@bertanyarl Cinta laura kalo disana cuma buang"" waktu, mending buat speech untuk anak muda jaman sekarang biar term… https://t.co/Lu1HT8OFQx",-1
cinta laura paket komplit bngt sumpahhh,1
"Gw setuju sama cinta Laura, jadi makin cinta https://t.co/wNGhtsw62t",1
"@bertanyarl Cinta Laura ngga cocok ada di acara itu,
tapi ada yg lebih gila di video tadi ada orang bilang intinya… https://t.co/cf2zgBcrPo",-1
"@bertanyarl bener si kata cinta laura prestasi itu nomer 1 kalo uda jadi public figur, tapi ngapa deh nyolot pake b… https://t.co/PMJ9WNVhbE",1
@bertanyarl statementnya dan prinsip mbak cinta laura bagus bgt menurutku dan patut di contoh  si.. Tapi bukan brar… https://t.co/iwECNz5Rxa,1
"@bertanyarl Ini cinta laura apa g kesel omongannya disela mulu, mana berisik bgt pdhl dianya lg ngmong...",-1
Btw i stan u mbak cinta laura 😼👍🏼,1
I STAN U CINTA LAURA! GA SOPAN BGT BTW ADA ORG NGMONG DIPOTONG KEK GITU MANA BERISIK. MANNER NYA ITU LHO MANNER NYA HAHA,-1
"@bertanyarl cinta laura tuh emang pinter banget, panutaaan",1
Cinta kereen bangeeeett. Stan Cinta Laura 🔥🔥 https://t.co/JLpfULP7xl,1
"@bertanyarl Mindeset² yg pemikiran kaya cinta laura emg hebat,bagus emg kalo yang punya pemikiran org pinter kek cinta",1
"cinta laura gapake sensasi udah punya keluarga yang privilege, seenggaknya tau besok makan apa. mau fokus ngejar pr… https://t.co/gcgNOmqSuG",1
cinta laura disandingin ama nikita mirzani disuruh debat soal prestasi vs sensasi ni ga masuk uwakal bagiku. 🤷🏽‍♀️,-1
"@bachrum_achmadi Untung tsamara mukanya ngga mirip cinta Laura ya bang, klo mirip yakut bisa nangis",1
@Markonah_003 @psi_id Semoga dia gak minta pamrih spy dipuji-puji kayak cinta laura,1
"Aku suka pola pikirnya Cinta Laura.
Buatlah diri kita dikenal orang dengan prestasi, bukan dengan sensasi.",1
cinta laura keren,1
"Modal Nekat dan Percaya Diri, Yayat Hidayat Nggak Nyangka Dipuji Cinta Laura https://t.co/EVlvRm4LEy",1
"Tsam pgn ingetin aja nih, cewe yg dipuji sm menag Yaqut sampe panas dingin si Cinta Laura bukan ente ya
Kasian udh… https://t.co/GlRDZwVL8k",-1
@MASPURWA3 Qut Yaqut mending Lu coli sambil halu pujaan Lu tuh Cinta Laura.  Keknya lebih berguna untuk penyaluran… https://t.co/oVIz7fumtj,-1
@susipudjiastuti Capres Raffi Ahmad dan Cawapres Atta Halilintar... atau Deddy Cobuzier dan Cinta Laura biar pas dg… https://t.co/1gpdUThpx4,1
"Cinta Laura speech nya bagus juga, cara ngomong nya bagus, berpendidikan, berbobot...",1
Biar semangat ya Cinta Laura lah Qut. https://t.co/fLZzYDtSf3 https://t.co/WZ6HilF8Ab,1
"Di-bully di Sekolah, Penampilan Balet Nada Tarina Buat Cinta Laura Kagum https://t.co/eUJlODDKB9",1
gila nonton konten cinta laura sama dustin sampe bengek,1
"@geloraco lah diakan hanya serius pengen nangis muji cinta laura dan NU saja kan ? 

klo umat Islam umumnya kan nda… https://t.co/dktY4VWeQC",-1
Yaqut konak ama Cinta Laura besalahan mulu bawaannya. Taubat  lah Qut. https://t.co/wlW473MeBu https://t.co/pc1LLpT3xs,-1
"Kacau bgt emak gue bukan bandingin ke anak orang lg, bandinginnya ke cinta laura",-1
Pgn mulai angkat badan biar body nya kek cinta laura😂,1
"Di-bully di Sekolah, Penampilan Balet Nada Tarina Buat Cinta Laura Kagum https://t.co/ypmJC7nvtt",1
"@AREAJULID Krn tu cwok mantan nya cinta laura, jdi tu cwok emng gak kaleng2.. 
Selamat jedar udh bertemu dgn jodoh yg baik❤️",1
"Emang Taik 🖕Loh, Pantesnya Kau Jadi Menteri Jagain Dangdutan Trus Nangis"" Liat Aurat Cinta Laura. 
Kemenag Tak Tahu… https://t.co/ulxNh2LlVV",-1
"Bagaimana menumbuhkan semangat berkompetensi dan berkompetisi, agar menjadi generasi muda yang tangguh?

Menyambut… https://t.co/5fUOn1Yg3F",1
"@NovalAssegaf @jokowi Tapi hatinya lembut lhoooo, kl lht cinta laura 🙊🙊🙈🙈🙈",1
"MODERASI BERAGAMA bersama CINTA LAURA.
Generasi milenial yg sadar akan tanggungjawab moral &amp; sosial dlm menjaga &amp; m… https://t.co/yMwuVHsgLu",1
"Cinta Laura tampil memukau saat menghabiskan waktu berlibur di Bali.

#CelebritiesDotID #InfoCelebTerkini… https://t.co/yOr96j5BIj",1
Bangga sama Om Deddy Corbuzier deh! Multitalent banget perasaan #Deddy https://t.co/dyja3FyvSj,1
"Ngefans banget, karyanya selalu bagus. Bangga sama Om Deddy Corbuzier #Deddy https://t.co/0zdjjSKpn3",1
"Aku jadi Bangga sama Om Deddy Corbuzier... semangat terus om
#Deddy https://t.co/hX4j3sb0tJ",1
"Spill dong ada kejutan apa sih? Tag me 😁 
Bangga sama Om Deddy Corbuzier 
Penasaran ada apa dengan Om Deddy
#Deddy",1
Bangga banget sama om Deddy Corbuzier selalu bikin karya yg hebat hebat👍🏻 #Deddy,1
Bikin aku bangga deh om deddy corbuzier #deddy,1
"aku bangga banget sama Om Deddy Corbuzier😍
#Deddy https://t.co/XkGpKnMpcW",1
Bangga banget sama Om Deddy Corbuzier #Deddy https://t.co/tmkgEV3rxL,1
"Bangga sama Om Deddy Corbuzier 
Dari dulu selalu ada kejutan 

#Deddy https://t.co/qqmbd6Ybdg",1
Dari dulu ngefans sama Om Deddy. Bangga banget sama Om Deddy Corbuzier #Deddy https://t.co/QvZIMppMrZ,1
Bangga sama Om Deddy Corbuzier #deddy https://t.co/GmGvraJter,1
"Gue bangga sama Om Deddy Corbuzier itu karna single parent gak masalah, asik enjoy aja gitu.

#Deddy https://t.co/llroNrM1D6",1
"Big something?? Wah ada apa nih 🤔 kejutan apa lagi yg dibuat siii
Bangga sama Om Deddy Corbuzier 
Penasaran ada apa… https://t.co/qwqySEnAq0",1
"wihhhh keren nih filmnya coming soon, jadi bangga sama Om Deddy Corbuzier #Deddy https://t.co/vC4N0b97GY",1
"Bangga sama Om Deddy Corbuzier 
Bisa terus berkarya diusia sekarang ini
#Deddy https://t.co/ghJzbUUql1",1
Jadi penasaran nih sama Om Deddy Corbuzier #Deddy,1
"Bangga sama Om Deddy Corbuzier 
Dengan semua semangatnya yang udah tua masih semangat
#Deddy https://t.co/aNcl1EI56l",1
"ini di foto dan di gambarnya ada gambar Om Deddy, kira2 film apaya itu? penasaran nih! kalau iya itu film Bangga sa… https://t.co/cWKdBKyzyg",1
"Bangga sama Om Deddy Corbuzier 
Aku kapan ga bisa gitu 
#Deddy https://t.co/fP9P0nSB2N",1
Ternyata eh ternyata... Jadi bangga sama kerja kerasnya Om Deddy Corbuzier #Deddy https://t.co/tgIqEhip9M,1
Aku bangga sama om Deddy Corbuzier. Karya karyanya nggak diraguin lagi #Deddy https://t.co/fO7Xm6DPIx,1
"Wahhh om Deddy Corbuzier ngeluarin karya baru, bangga bangettt😭 penasaran jugaaa #Deddy",1
Wesss Bangga sama Om Deddy Corbuzier betul dehhh #Deddy https://t.co/xvYLyqZEkg,1
"Jujur saya Bangga sama Om Deddy Corbuzier tapi aku kok Penasaran ada apa dengan Om Deddy?

#Deddy https://t.co/dh0zNU0frp",1
"Siapa disini yang sama kek aku, Bangga sama Om Deddy Corbuzier, apalagi sial parentingnya, menurutku oke  

#Deddy https://t.co/1q7QZWVcDg",1
"Wah ada apa nih dengan om Deddy Corbuzier ? Kalau dia buat atau main film bangga banget deh sama om Deddy

#Deddy https://t.co/CFjFLBDAk9",1
"Bangga sama om Deddy Corbuzier 
#deddy https://t.co/WCiyWhYNOo",1
"Memang keren Om Deddy Corbuzier ...  asli deh saya bangga sekali... Tapi saya penasaran ada apa ya ...??

#Deddy https://t.co/FtgS253uWI",1
"Dari nobody, pesulap tersohor, sampai sukses membintangi acara talkshow televisi + podcast sendiri. Bangga sama Om… https://t.co/It3ytYTHA8",1
Karyanya selalu bagus. Bangga sama Om Deddy Corbuzier #Deddy https://t.co/eJHWFTGGIh,1
"wahhh filmya coming soon donggg ga sabar bangett,  jadi bangga sama om Deddy Corbuzier
#Deddy https://t.co/sLq6CV6vHz",1
"Bangga sama Om Deddy Corbuzier, apalagi cara beliau mengajari anaknya hmm
#Deddy https://t.co/H09vNzcmUE",1
"Ga salah kalau aku Bangga sama Om Deddy Corbuzier karna memang karyanya bagus tapi jujur aku tuh
Penasaran ada apa… https://t.co/p3vTmeqybT",1
Penasaran banget ada apa sih sama Om Deddy Corbuzier ini #Deddy https://t.co/tgIqEhip9M https://t.co/ENLTv0o3oq,1
"Ih aku penasaran banget deh sama om Deddy Corbuzier, ada apa ya dengan om Deddy

#Deddy https://t.co/VbM4QNaPsQ",1
"Saya penasaran ada apa si sama Om Deddy? Tapi jujur saya Bangga sama Om Deddy Corbuzier 

#Deddy https://t.co/baT6LKtmt6",1
bangga sama om deddy corbuzier positif vibes dan smart people bgt #Deddy https://t.co/vBxHniAEbl,1
"Wuihhh om Deddy Corbuzier ngeluarin karya baru nih, bangga banget deh! Ga sabar nunggu nya penasaran bangett!!! #Deddy",1
"Bangga sama Om Deddy Corbuzier 
Mampu menjadi contoh yang baik dengan karya2nya 🥰👏👏
#Deddy https://t.co/keMeXotHmD",1
Aakkk makin penasaran Om Deddy Corbuzier #Deddy https://t.co/i3yba0RyZh,1
"gaiss liat dehh, aku jadi bangga banget liatnya, kalian pasti juga gasi bangga sama Om Deddy Corbuzier #Deddy https://t.co/0swdlLVkyP",1
"Dari dulu aku tuh Bangga sama Om Deddy Corbuzier , dari kegigihan , kecerdasannya dan semangatnya ... tapi aku juga… https://t.co/frzdh3jyA5",1
"Kamu Bangga sama Om Deddy Corbuzier gak? Aku sih yes
#Deddy https://t.co/0dGbhdUaYz",1
"Aku Bangga sama Om Deddy Corbuzier soalnya dia sering membuatku tersadar akan suatu hal

#Deddy https://t.co/4V77DPuY1W",1
"Om Deddy Corbuzier udah sukses, tapi kelihatannya... Jadi penasaran ada apa dengan Om Deddy. #Deddy https://t.co/QpDNPAHriJ",1
"Kebayang ga sih gimana bangganya anaknya, aku aja bangga pasti anaknya om Deddy Corbuzier lebih bangga 👍 #Deddy https://t.co/ee07noWDtT",1
"Bangga sama Om Deddy Corbuzier 
Udah tua masih berjiwa muda
#Deddy https://t.co/mo9WoBrWW6",1
"Bangga sama Om Deddy Corbuzier bcs pembawaan karekternya cakepp menurutku🤩👍

#Deddy https://t.co/XlbukGNgBw",1
"Sampe sekarang keterusan suka dan bangga sama kerja kerasnya Om Deddy Corbuzier #Deddy 
https://t.co/arcOj9skIA",1
Om Deddy Corbuzier viral 😱 Penasaran ada apa dengan Om Deddy #Deddy https://t.co/N5q1Bc1zjE,1
"Bangga sama Om Deddy Corbuzier parentingnya kece cuy
#Deddy https://t.co/dLJ5Zx9vXO",1
"Aing ikutan Bangga sama Om Deddy Corbuzier iniihhh
#Deddy https://t.co/My5iwcfoP2",1
"Bagi aku om Deddy Corbuzier itu satu di antara yang aku suka, karna dia Smart people dan juga bagi aku positif vibe… https://t.co/QpCly8EZ1o",1
"Om Deddy Corbuzier ngapain ya ini?
Bangga selalu sama karya Om Deddy 

#Deddy https://t.co/rAhHHHVMUP",1
Pokoknya Bangga sama Om Deddy Corbuzier banget deh #Deddy https://t.co/m4muE3sYOk,1
"Bangga sama Om Deddy Corbuzier deh😍
#Deddy https://t.co/cdla5LQtxh",1
"Gw salut bgt sama lu om, bangga bgt dgn Om Deddy Corbuzier #Deddy https://t.co/36t4DeXBU7",1
"Om Deddy Corbuzier itu salah satu panutan karna dia good people dan positif vibes, banggga sama om Deddy Corbuzier… https://t.co/7KLu1kkAp6",1
"Makin hari, makin² aja, Bangga sama Om Deddy Corbuzier #Deddy https://t.co/tPpcfuIruv",1
"Kira kira om Deddy Corbuzier akan melakukan apa ya?
Gokil bikin penasaran dah..
Selalu bangga dah sama yang Om laku… https://t.co/4PyRZmZ5kn",1
"Kalian Bangga sama Om Deddy Corbuzier gak? Xixixixi aku sih yes
#Deddy https://t.co/rRvTjzm8ve",1
Penasaran banget ih sama Om Deddy Corbuzier #Deddy https://t.co/Z3nbvAPyde,1
"Bangga sama Om Deddy Corbuzier karena parenting nya oke sih menurutku
#Deddy https://t.co/HPczX4phJu",1
"Om Deddy Corbuzier adalah salah satu orang yang positif vibes banget, bangga sama om Deddy

#Deddy https://t.co/RjnOs0R9Ya",1
Gw tuh bangga sama Om Deddy Corbuzier. Om #Deddy tambah keren yes.. https://t.co/I8wopEfytp,1
"wihhhh keren nih filmnya coming soon, jadi banggsa sama Om Deddy Corbuzier #Deddy https://t.co/BzoScyW1Sd",1
Om Deddy Corbuzier keren banget Bangga deh jadinya #Deddy https://t.co/GslpE8lpLc,1
"aku pertama kali liat Om Deddy Corbuzier itu jadi pesulap, dan aku tau pendapatan pesulap sangat tidak seberapa kal… https://t.co/stfqBYuroG",1
Ada yg tau ga sih ada apa sama Om Deddy Corbuzier #Deddy https://t.co/ZkPKVhKvn0,1
Ih keren bangga banget sama om Deddy Corbuzier #Deddy https://t.co/mqJZ3iFMMo,1
"Bangga banget sama om Deddy Corbuzier..
Ini ada apa ya? Jadi penasaran deh 

#Deddy https://t.co/XxwMfAzq2H",1
"Om Deddy Corbuzier mantab dah, keren bgt sukses selalu om ded
#deddy https://t.co/eDFUrynvPy",1
"Bangga sama Om Deddy Corbuzier 
Karya2nya memotivasi terus
#Deddy https://t.co/DpjbvNSkT5",1
"Bangga sama Om Deddy Corbuzier 
Penasaran ada apa dengan Om Deddy
#Deddy https://t.co/AKW3qBbmsa",1
"wahh apa nihh, aku jadi tambah penasaran  ada apa ya kira kira dengan Om Deddy Corbuzier #Deddy https://t.co/MiFlFMZtSx",1
"Loh loh jadi penasaran sama gambar di belakang, kira kira ada apa ya sama om Deddy Corbuzier , kalian tau ga?… https://t.co/6KtPU69jD6",1
Pokoknya.. Bangga sama Om Deddy Corbuzier. Penasaran ada apa dengan Om Deddy sekarang ih #Deddy https://t.co/rLsX0uc76B,1
"Aku Bangga sama Om Deddy Corbuzier, dia parenting nya kece
#Deddy https://t.co/cDwfj8dI9a",1
"Bangga sih sama Om deddy Corbuzier, keren
#Deddy",1
bangga sama om Deddy Corbuzier #Deddy smart people banget &lt;3 https://t.co/Lzeeqz3CsU,1
bangga sama om Deddy Corbuzier #Deddy positif vibes bgt orangnya 😍 https://t.co/IhdOPgt9lO,1
"Ada apa si sama om Dedy Corbuzier, penasaran loh🤔
#Deddy https://t.co/boe9dvvF6J",1
"Bangga bgt sama om Deddy Corbuzier
#Deddy https://t.co/ulzVCeQtZs",1
"Keren bgy si om Deddy Corbuzier ngefans bgt sama beliau😍
#Deddy",1
"Emang bangga bgt si klo liat om Deddy Corbuzier. Kereenn
#deddy https://t.co/tnJbWNSRAd",1
"gasabar nunggu karya Om Deddy Corbuzier yg lagi otw, penasaran banget #Deddy",1
@hansssolo om Deddy Corbuzier yg smart aja ketipu apalagi kita 😂🤣😂🤣🤦🏻‍♀️,1
"Beberkan Bintang Tamu Hitam Putih yang Tak Disukainya, Deddy Corbuzier Singgung Anak Kecil dan Nakal, Siapa? https://t.co/HXVoCK8Mpv",-1
"kerandoman w malem ini nontonin podcast deddy corbuzier sama kekeyi:)) asdgflvmcospcn gajee bgtt aslii podcastnyaa,… https://t.co/7rbHFG13pI",-1
@YaqutCQoumas Mantap Gus.. masuk juga podcast nya om Deddy Corbuzier,1
"deddy corbuzier ghibahin tantan is the most ""the fuck???"" thingy ive ever seen,tu anak takut sama lu makanya coba d… https://t.co/pwbjxmUBxf",-1
@balonnyasar Yang belakang deddy corbuzier ya? Wiii keren si🤩👍,1
"Akun Instagram-nya masih diblokir Deddy Corbuzier, Luna Maya ungkap ada nama artis wanita yang ini cemburu https://t.co/fB5lQpXfmh",-1
"""Kan sekarang acara TV kejar rating, sedangkan saya bukan penarik rating di TV,"" tutur Deddy Corbuzier. https://t.co/LJnYTvtFjk",-1
"*WISATA HALAL KOK CARANYA HARAM !! BIKIN MALU !!* GUNTUR ROMLI - DEDDY CORBUZIER 
@GunRomli @psi_id @sandiuno… https://t.co/c2n11TYS00",-1
[POPULER HYPE] Kabar Tedy Pardiyana | Deddy Corbuzier Marah Diajak ke Resto Mahal https://t.co/5nbqYN9QIk,-1
"Komentar Ivan Gunawan lihat Deddy Corbuzier terjun ke dunia film, Ivan: Gue bangga banget!

https://t.co/eThYbOUCQL",1
"habis nonton sheila marcia di podcast deddy corbuzier..

WOW she's amazing! 
dia membuktikan bagaimana Tuhan benar2… https://t.co/JVkg7pXBdc",1
"Temenan nggk usah banyak banyak, dikit aja tpi bermanfaat, yg ada masalah bisa nolong,mereka ada masalah kita mau n… https://t.co/o2aXEQh8U6",1
"@bertanyarl Ingat kata Deddy Corbuzier 
""tolollllll......""",-1
"Luna Maya Sebut Deddy Corbuzier Pelit, Ini Katanya #NewsRCTIPlus @RCTIPlus

https://t.co/1B1WukpioB https://t.co/BdwJWlhGfV",-1
"@BarisanOpOsisi Kadang ceramah Miftah bener ,, kadang juga gak sesuai dg Islam yg sebenarnya.
Tp lebih banyak gak s… https://t.co/LyDPVuK1ZS",1
Gak ada yg lebih norak dari judul2 video youtubenya deddy corbuzier.,-1
"Deddy Corbuzier Marah-marah Diajak Kekasihnya Makan di Restoran Mahal, Begitu Bayar Rp 12 Juta https://t.co/EokoRXyjd4",-1
"Deddy Corbuzier Undang Farhat Abbas di Podcast, Netizen: Maaf Om, Aku Mau Skip Ya https://t.co/jgGQq0j2d8",-1
@2adm15 @bukansmbrnguser Enak banget jadi Deddy Corbuzier,1
"@pacarmaste kumpulan orgilll anjir wkwkw..nonton deh podcast ama deddy corbuzier,, gak jelasssss banget jd org,, kok pd bgt",-1
Ivan Gunawan `Kegirangan` Lihat Foto Deddy Corbuzier di Poster Film Superhero: Begini kehebohan dari Ivan Gunawan s… https://t.co/gbPEA6bZUX,1
"@__AnakKolong Deddy Corbuzier pun terbahak bahak🤣🤣🤣

Dimana lab SWAB nya ?? https://t.co/K1lZm2WFra",1
"https://t.co/N7M60bMfX1
Deddy Corbuzier : ""FARHAT ABBAS BISA LEBIH HEBAT DARI JOKOWI""",1
"Bela Saipul Jamil, Farhat Abbas Mau Somasi Deddy Corbuzier https://t.co/IxjhOUCLae",-1
"Farhat Abbas Bela Saipul Jamil, Deddy Corbuzier Mau Disomasi https://t.co/vitdLzG7nc",1
"Bela Saipul Jamil, Farhat Abbas Mau Somasi Deddy Corbuzier
https://t.co/8GrHfEDNQs",1
"Deddy Corbuzier Undang Farhat Abbas ke Podcast, Fans Merasa Kecewa Berat https://t.co/50RUzypBqo",-1
"Bela Saipul Jamil, Farhat Abbas Mau Somasi Deddy Corbuzier
https://t.co/kYwlZbayis",1
Deddy Corbuzier Heran Farhat Abbas Yakin Korban Saipul Jamil Tak Trauma  https://t.co/rWOQBufpt9,-1
"wakakak sekedar lucu-lucuan boleh lah ini 

Farbat Abbas Deklarasi Capres 2024, Deddy Corbuzier: Giring, Anda Lewat! https://t.co/tbVFMzKDHb",-1
"Di podcast Deddy Corbuzier, Farhat mengklaim kalau dirinya akan lebih hebat dari deretean presiden yang pernah memi… https://t.co/OeMqCFo0EV",1
"Hiburan banget podcast deddy corbuzier yang ini, banyak orang pinter yang keblinger haha https://t.co/vQgjsYI5nb",1
"@haluandotco Appreciate banget sama konten ini. Lucinta bener2 cerdas sih bisa manfaatin momen. Btw, deddy corbuzier kalah startttttt🤣🤣🤣",1
Deddy Corbuzier ramai dapat komentar kecewa dari fans nih. https://t.co/SIbH0LQeF5,-1
"@mazzini_gsp Ni org pernah disemprot ama deddy corbuzier
https://t.co/XEITeEBlXw",-1
"Adek aku bilang orang botak dan berotot itu berarti orangnya sehat banget, contohnya saitama sama om deddy Corbuzie… https://t.co/FIbDTIP3wP",1
KSH diundang ke Deddy Corbuzier aja gk sih biar agak jelas aksjksjsk,1
Deddy Corbuzier as Mr Fantastic kekuatannya kalau musuh udah sekarat malah diajakin podcast https://t.co/yiajOPwP3t,-1
"Cacad amet pembicara nya?! Kenapa orang dungu yang lu undang??? Kata nya smart people?! @corbuzier 

WISATA HALAL K… https://t.co/5JspxxRiyU",-1
"@asaibrahim Dok. Kemarin ada lihat pak Deddy Corbuzier mendukung movement Indonesia Pasti Bisa , barangkali bisa ke situ .",1
"@tvindonesiawkwk @KPI_Pusat Asik. Dapet ide cerita sinetron azab

Azab berbohong di podcast Deddy Corbuzier, jasadn… https://t.co/gHkCKxF98e",1
"@mylittlejinie mjb nder, klo begini trs bahaya bgt percuma kita lapor ke pihak JNT nya gada tanggapan apapun, setuj… https://t.co/v91ZgEh7IQ",-1
"@supri_prp @AremaNita__ @pasektohpati Deddy Corbuzier/baim wong jadi mualaf ada masalah apa dengan agama lamanya :)) ;)) :) wkk,wkk!!",-1
"2 &amp; TO Bawakan Mapping Art, Deddy Corbuzier: Nggak Dapat Konsep Ceritanya https://t.co/cNG9uU122z",-1
@sexc3ric lu bkl jd jodoh deddy corbuzier,-1
"“Tidak ada formula untuk sukses dan kreatif, setiap orang punya formula masing-masing.” - Deddy Corbuzier… https://t.co/ZOgVqOQX9v",1
@AREAJULID Waktu nontonin yt Deddy Corbuzier bagian PKI rada kesell,-1
Deddy Corbuzier pilih Kabur saat Berantem dengan Pengguna Sabu https://t.co/6Vx6MzOjhD,-1
Robert Stevan Jadi Light Painting Terinspirasi Deddy Corbuzier https://t.co/ir7gJ1iS0w,1
"Belajar lah dari deddy corbuzier kalo pembahasan sensitif pake time stamp, kan apa apa dikit kalo bahas agama sensi… https://t.co/g4mKfQSJRQ",1
Banjir ledekan dari netizen https://t.co/1VB4XAkN30,-1
"2 &amp; TO Bawakan Mapping Art, Deddy Corbuzier: Nggak Dapat Konsep Ceritanya https://t.co/ichOQY3N8M",-1
"@FerdinandHaean3 @ganjarpranowo Lae, Coba Tonton Podcast nya Deddy Corbuzier Dengan Pak Ganjar Pranowo, 
Mencerahka… https://t.co/PmWJvfFk2V",1
"Dinda Syarif Mengaku Transgender dan Benci Disebut Banci, Deddy Corbuzier Kagumi Kecantikannya https://t.co/YrnKUAxwkf",1
@unitedXY @GlHindu kata siapa😂? waktu deddy corbuzier mualaf masuk islam aja isi komentar ignya orang kristen ceram… https://t.co/2aI2Tb7K4r,-1
"gue ke temen cowok: ""LIAAAATT anak gueeee cakep dan lushyuuu bgt kan🥺🥺🥺🥺😍😍😍😍😍""

temen cowok gue: ""askanya deddy cor… https://t.co/mnfDcx52Cs",1
"@AREAJULID Introducing the Real Pedophile. DEDDY CORBUZIER, grooming agnes di usia 15 tahun sampe mau pacaran sama… https://t.co/Lf0GLheTN1",-1
"@wealthyloved @AREAJULID Memang bukan pedofil, cuma pencabulan memang,  tau yang pedofil asli siapa? Si botak DEDDY… https://t.co/LTsf6V1rzg",-1
"Deddy Corbuzier Bongkar 3 Nama Artis yang Tak Akan Diundang ke Podcastnya, 'Enggak Pingin, Pusing Coy!' https://t.co/aVpiqVb0nJ",-1
"Deddy Corbuzier Jengkel Gara-gara 'Nikahi' Jessica Iskandar, Ivan Gunawan Sampai Bereaksi https://t.co/9M1fJHs1lZ",-1
Anies Baswedan Sudah Pantas Maju di Pilpres 2024 https://t.co/uUJEPShcG3 https://t.co/FnWNVIogSN,1
"@my_cool_killer @AriRieski @SantorinisSun @Dennysiregar7 @jokowi Goodbener Anies Baswedan, Gubernur seiman. Love ❤️👍 https://t.co/PV4RLeQxhN",1
@my_cool_killer @AriRieski @SantorinisSun @Dennysiregar7 @jokowi @DivHumas_Polri Kwkwk..cebonk banci. Trnyata ente… https://t.co/dcbVNcZu3C,1
"Curah hujan yang tinggi mengguyur kota Jakartadikhawatirkan akan mengakibatkan banjir.Menanggapi hal tersebutGub… https://t.co/SQe7SRAxyX",-1
@BossTemlen Sebetulnya jawaban tidak akan mengecewakan jika yang menjawab seorang ANIES BASWEDAN 😁😁,1
"@AriRieski @my_cool_killer @SantorinisSun @Dennysiregar7 @jokowi Goodbener Anies Baswedan, Gubernur seiman gue..❤️❤️❤️👍",1
GPMI Kawal Anies Baswedan Jadi Capres 2024 https://t.co/6aaf1Llq38 https://t.co/lUNQVoQXbs,1
"@psi_id gitu kek, daripada ngurusin Anies Baswedan aja Lu .. 
Partai itu dengan ide bukan dengan bulshit",-1
"Jelas banget kebohongannya, mau pulak jadi presiden 🙈 presiden taeklah kau wan got @aniesbaswedan bikin rusak… https://t.co/4CKBaYPiz7",-1
@Mdy_Asmara1701 Anda tidak tahu bahwa anggaran Anies Baswedan itu bengkak akibat terllu banyak membeli penghargaan.,-1
"Sahabat tweeps... Percaya gak sama klaim pembohong, bapak Anies Baswedan ini?

https://t.co/pAJ2DKQbLo",-1
"jika ada seorang yg konon TOKOH NASIONAL, mendukung org GAGAL dan MINUS KINERJA utk ditempatkan menjadi kepala daer… https://t.co/c7qDla3stP",-1
"INI SALAH ANIES BASWEDAN !!
Sebagai Presiden, Anies Tak Mampu Menyelamatkan Bisnis Ritel di Negeri Ini...

🤣🤣🤣

https://t.co/Ka3OATkMrC",-1
@NenkMonica Bersama Anies Baswedan Indonesia Sejahtera,1
"Hasil Kolaborasi semua pihak utk kepentingan bersama dgn leadernya Gubernur Anies Baswedan 👍

Sindiran Anies Saat A… https://t.co/M3Jj7vWIHy",1
"Saat jamuan makan juga mesra kok.
Mesra banget pun😄 https://t.co/AubLdBy7CM",1
@0663Dedit @FerdinandHaean3 Berarti anda bodoh.....milih capres kok dari identitas nya. Goblok. UDAH lah Anies Basw… https://t.co/SXutTtx01h,-1
"@nila_mrt @FerdinandHaean3 @HabiebBass Yg membuat Anies Baswedan, menjadi PENIPU ULUNG. Karen ada masyarakat DKI yg… https://t.co/znL2e1m2fc",-1
"Nies .. @aniesbaswedan masih punya KUPING , MATA dan RASA MALU kan ?
atau kau memang sudah EDAN seperti namamu Anie… https://t.co/v5cOiciWzd",-1
@KakekHalal Emang BAJINGAN si Anies baswEDAN itu !,-1
@L1zzyCrazy Suka heran sama Ferdinand ini tiap hari ga ada topik lain selain mengkritik Anies Baswedan sebenernya t… https://t.co/NYSVK79wZB,-1
"@bitcoinhot1 @msaid_didu Ya udah.
Salah Anies Baswedan.

Ya Ndak Tau Kok Tanya Saya..",-1
"@sutanmangarahrp Aku bangga bugis...
Dukung pak Anies baswedan jdi presiden",1
@GusmanKampai @aniesbaswedan Sejak si Anies baswEDAN bener bener EDAN !,-1
"@FerdinandHaean3 . 

Banjir bisa diatasi nanti 2024 pak Anies Baswedan jadi presiden. 

Paham kau bang!!!",1
